date,price
2006-07-23,72.0394260395999
2006-07-24,72.32814558591635
2006-07-25,72.84409540952443
2006-07-26,72.8434819522903
2006-07-27,72.89209861589906
2006-07-28,73.10142645760104
2006-07-29,73.65404681227349
2006-07-30,73.58261389774889
2006-07-31,73.3563480982613
2006-08-01,73.3140957814615
2006-08-02,73.632924485719
2006-08-03,73.30880317730488
2006-08-04,73.71482754122336
2006-08-05,73.15519790080428
2006-08-06,73.1199210617939
2006-08-07,73.39526143427202
2006-08-08,73.0389094769729
2006-08-09,71.86690110473764
2006-08-10,71.67475294902384
2006-08-11,71.23661182143586
2006-08-12,70.66188247157879
2006-08-13,70.52178266577604
2006-08-14,69.59325024920251
2006-08-15,70.38887571279938
2006-08-16,70.20084921380378
2006-08-17,70.19793210228961
2006-08-18,70.14605867395123
2006-08-19,70.19075692427997
2006-08-20,70.3479140533957
2006-08-21,70.005512488857
2006-08-22,69.80679785946465
2006-08-23,69.56299511249446
2006-08-24,70.10086730407035
2006-08-25,69.99673501566724
2006-08-26,69.61987837902072
2006-08-27,70.04589480082468
2006-08-28,70.08874660417675
2006-08-29,70.49888434857735
2006-08-30,70.95621391314197
2006-08-31,70.43691520600368
2006-09-01,70.20632989714372
2006-09-02,70.09779989469301
2006-09-03,69.61570420866109
2006-09-04,69.44775817292357
2006-09-05,69.4957908841463
2006-09-06,69.76876694251327
2006-09-07,69.60294821206354
2006-09-08,69.30392047811951
2006-09-09,69.03352323351378
2006-09-10,68.94679552336763
2006-09-11,68.92779623022808
2006-09-12,68.96676360445971
2006-09-13,69.09144731535736
2006-09-14,68.99448736642324
2006-09-15,68.69471859448173
2006-09-16,68.84820560001663
2006-09-17,68.72793221397121
2006-09-18,68.64478189142586
2006-09-19,68.50899186901889
2006-09-20,68.41519147251115
2006-09-21,68.55464298676046
2006-09-22,68.27350866835006
2006-09-23,68.24828745264658
2006-09-24,68.2229953312109
2006-09-25,68.35218691534793
2006-09-26,68.26092418658224
2006-09-27,68.45286507727079
2006-09-28,69.37083768290721
2006-09-29,69.53720160040821
2006-09-30,68.92462962226442
2006-10-01,68.81914400816297
2006-10-02,68.66255083738925
2006-10-03,68.92093830676008
2006-10-04,68.97622330388319
2006-10-05,68.82779201717939
2006-10-06,68.70699594274733
2006-10-07,68.43756327102064
2006-10-08,68.47548628138753
2006-10-09,68.80783055888142
2006-10-10,68.69835725052353
2006-10-11,68.4771096373677
2006-10-12,68.6101371647512
2006-10-13,68.52212707512244
2006-10-14,68.70073466867396
2006-10-15,68.69504900722553
2006-10-16,68.90216920502583
2006-10-17,68.72799471620777
2006-10-18,68.65856653985618
2006-10-19,69.08140989364651
2006-10-20,69.04754118207205
2006-10-21,69.18614771829986
2006-10-22,69.43169900471902
2006-10-23,69.50410994637734
2006-10-24,69.6030095840467
2006-10-25,69.590832665885
2006-10-26,69.55392177332315
2006-10-27,69.41600802047616
2006-10-28,69.34117731014399
2006-10-29,69.08156822270374
2006-10-30,69.06872621949903
2006-10-31,69.25085553865938
2006-11-01,69.0903317057606
2006-11-02,68.53355208520885
2006-11-03,68.81126375827908
2006-11-04,69.0331160837792
2006-11-05,68.69270485688185
2006-11-06,68.69583623591821
2006-11-07,69.18284896218829
2006-11-08,69.42035289572989
2006-11-09,68.91911580606619
2006-11-10,69.31449386328123
2006-11-11,69.39147970269734
2006-11-12,69.47682559566555
2006-11-13,69.43213395030304
2006-11-14,69.8673125802151
2006-11-15,70.26652316348941
2006-11-16,70.38179134926253
2006-11-17,70.22727048583803
2006-11-18,70.28751482372131
2006-11-19,70.05352592047392
2006-11-20,70.13440523325569
2006-11-21,70.5560100571926
2006-11-22,70.29531208205793
2006-11-23,70.28723620091635
2006-11-24,69.89129572508817
2006-11-25,69.6488495027947
2006-11-26,69.13599413894613
2006-11-27,69.82618881803921
2006-11-28,70.30914756962159
2006-11-29,70.27888007139528
2006-11-30,70.10584297716332
2006-12-01,69.95235494187904
2006-12-02,70.18231141216528
2006-12-03,70.20065159242841
2006-12-04,70.13943102344024
2006-12-05,69.92630417304075
2006-12-06,70.62180021827346
2006-12-07,70.56638400723476
2006-12-08,70.93322236139205
2006-12-09,70.9960559345421
2006-12-10,71.23444691170735
2006-12-11,71.03451826007053
2006-12-12,70.81395992923247
2006-12-13,70.59227503427
2006-12-14,70.24762041008465
2006-12-15,70.10443800884809
2006-12-16,70.11129880827228
2006-12-17,69.77619432540311
2006-12-18,69.45322329523323
2006-12-19,69.36402791433484
2006-12-20,69.2449297254458
2006-12-21,69.72838536154129
2006-12-22,69.44221659075123
2006-12-23,69.34934306777211
2006-12-24,69.33273566830017
2006-12-25,69.48069117894508
2006-12-26,69.31917574860248
2006-12-27,69.01383667314728
2006-12-28,69.52142518292904
2006-12-29,69.94992879146217
2006-12-30,70.25991334752838
2006-12-31,70.0615350664869
2007-01-01,69.1684211250876
2007-01-02,69.16616920795923
2007-01-03,69.15819617005936
2007-01-04,69.40868803193403
2007-01-05,69.5696489858815
2007-01-06,69.53775761403871
2007-01-07,69.64051697320382
2007-01-08,69.31656197582154
2007-01-09,69.16989564291453
2007-01-10,69.98582049917516
2007-01-11,69.72419465059437
2007-01-12,69.93452209316953
2007-01-13,70.19300676706959
2007-01-14,70.01617504894392
2007-01-15,70.0185074568633
2007-01-16,70.06373579074447
2007-01-17,69.91913481599211
2007-01-18,69.44323224299404
2007-01-19,69.26343227245543
2007-01-20,69.21010145484556
2007-01-21,69.15001274429753
2007-01-22,69.59248997059632
2007-01-23,69.79250638038069
2007-01-24,69.78925003882904
2007-01-25,69.78215036576539
2007-01-26,69.98930584604246
2007-01-27,69.98237022313766
2007-01-28,69.9266901634088
2007-01-29,69.84954689670808
2007-01-30,69.61104740485456
2007-01-31,69.47569279390451
2007-02-01,69.27899567406041
2007-02-02,69.64443029305252
2007-02-03,69.61670795411914
2007-02-04,69.51037202588203
2007-02-05,69.61019068047933
2007-02-06,69.97439712462601
2007-02-07,69.9819477793489
2007-02-08,69.95811912494757
2007-02-09,70.61075594220206
2007-02-10,70.53793665225504
2007-02-11,71.07554776985921
2007-02-12,71.16111951768528
2007-02-13,71.04227126945672
2007-02-14,71.40404901501391
2007-02-15,71.22124440374145
2007-02-16,71.04414075162875
2007-02-17,70.69677897506331
2007-02-18,70.71796677289535
2007-02-19,70.42438739934316
2007-02-20,70.32598928211414
2007-02-21,70.22912226672635
2007-02-22,70.36871050752758
2007-02-23,70.51509733468656
2007-02-24,70.41519914799808
2007-02-25,70.05802430629011
2007-02-26,69.72175083403312
2007-02-27,69.75240793845086
2007-02-28,69.82949379531962
2007-03-01,69.73301312417213
2007-03-02,69.80687559859349
2007-03-03,70.65167828493038
2007-03-04,70.57724158180581
2007-03-05,70.89342232270171
2007-03-06,70.86329956290902
2007-03-07,71.13818252582277
2007-03-08,70.80006921758113
2007-03-09,70.65282078035996
2007-03-10,70.93676460094478
2007-03-11,69.63483677694113
2007-03-12,69.42403422702104
2007-03-13,69.15995187998223
2007-03-14,69.25814258428782
2007-03-15,68.95184712271356
2007-03-16,68.84904302412423
2007-03-17,68.9006214872287
2007-03-18,69.14134598775577
2007-03-19,69.39899191584875
2007-03-20,69.29202165708305
2007-03-21,69.44720269941689
2007-03-22,69.63433617786214
2007-03-23,69.33590611181599
2007-03-24,68.84657164081504
2007-03-25,69.01131148567335
2007-03-26,68.81859780842349
2007-03-27,68.76370423315313
2007-03-28,68.71179170010147
2007-03-29,68.4269812575026
2007-03-30,68.85338330686241
2007-03-31,68.98349007746164
2007-04-01,68.88315750570465
2007-04-02,69.05842171079868
2007-04-03,68.90286312935025
2007-04-04,68.05087686212131
2007-04-05,67.90694294258437
2007-04-06,67.42444273699823
2007-04-07,67.45636673594353
2007-04-08,67.60542934677325
2007-04-09,67.42513264389636
2007-04-10,67.14803633598079
2007-04-11,67.02945093366118
2007-04-12,65.97861613705253
2007-04-13,66.11176580661854
2007-04-14,66.14975637356835
2007-04-15,65.94703275589436
2007-04-16,66.20882732673559
2007-04-17,65.40085257349652
2007-04-18,65.50459876780324
2007-04-19,64.99438978329802
2007-04-20,64.89861136324451
2007-04-21,65.08423587929072
2007-04-22,65.09409861767581
2007-04-23,65.41497949791277
2007-04-24,65.16992185135669
2007-04-25,65.16607417409305
2007-04-26,65.07403502956201
2007-04-27,65.34391444376959
2007-04-28,65.10344106991836
2007-04-29,64.81978537098695
2007-04-30,65.25859161451059
2007-05-01,65.61684438546519
2007-05-02,64.92979079492756
2007-05-03,64.50735725594011
2007-05-04,64.59085606698349
2007-05-05,64.87768239351034
2007-05-06,64.86634866249777
2007-05-07,65.03492858642134
2007-05-08,65.2982186173737
2007-05-09,65.4517052479479
2007-05-10,65.14081705909783
2007-05-11,64.7615391982894
2007-05-12,64.68408752501446
2007-05-13,64.5098833474477
2007-05-14,64.43614768263946
2007-05-15,63.47842682943781
2007-05-16,63.2692506727438
2007-05-17,63.70772986516068
2007-05-18,63.423547714367245
2007-05-19,63.28565552791695
2007-05-20,63.30072056259037
2007-05-21,63.45766409075133
2007-05-22,63.310124320522185
2007-05-23,63.15357635642281
2007-05-24,63.022412589849985
2007-05-25,62.91502440634539
2007-05-26,62.25921990372658
2007-05-27,62.278057327638024
2007-05-28,62.71015108503233
2007-05-29,62.09597198941223
2007-05-30,61.9244564084836
2007-05-31,61.47773522969333
2007-06-01,61.960612553116654
2007-06-02,62.14592564707201
2007-06-03,62.4003217905589
2007-06-04,62.3842283061418
2007-06-05,62.45723384021298
2007-06-06,62.14395880318372
2007-06-07,62.14280648546728
2007-06-08,62.03408167720773
2007-06-09,61.948956353131834
2007-06-10,62.079786403693085
2007-06-11,62.38565222142739
2007-06-12,62.900861127644546
2007-06-13,63.159785413382416
2007-06-14,63.40471389837894
2007-06-15,63.48445491769685
2007-06-16,63.468911279400864
2007-06-17,63.30175859597426
2007-06-18,63.047992722613046
2007-06-19,62.68308189432208
2007-06-20,62.86253232126655
2007-06-21,62.78388724164113
2007-06-22,62.789327429034735
2007-06-23,63.05631456835823
2007-06-24,63.097518653100984
2007-06-25,63.13703122266715
2007-06-26,63.13749372580991
2007-06-27,63.139877492087685
2007-06-28,63.30956280711123
2007-06-29,63.22227148247739
2007-06-30,63.51666256267316
2007-07-01,63.293906462815585
2007-07-02,63.53687607450434
2007-07-03,63.65123588290788
2007-07-04,63.107593760549065
2007-07-05,63.23868597956965
2007-07-06,63.57970027879721
2007-07-07,63.9121685601291
2007-07-08,64.1348630341321
2007-07-09,64.4060735963509
2007-07-10,64.76797545410675
2007-07-11,65.05795554173909
2007-07-12,65.07070641288125
2007-07-13,65.30695286656048
2007-07-14,65.34334302487467
2007-07-15,65.39241586739048
2007-07-16,65.03817799398554
2007-07-17,64.86102795657793
2007-07-18,64.60966482394565
2007-07-19,65.06460976569463
2007-07-20,65.98490883993607
2007-07-21,66.14178270698517
2007-07-22,65.94561825461204
2007-07-23,66.12207157090592
2007-07-24,66.28539634928916
2007-07-25,66.00687673882385
2007-07-26,65.9700783561697
2007-07-27,65.70674037199841
2007-07-28,65.52986825058902
2007-07-29,65.45500087933715
2007-07-30,65.8180473080312
2007-07-31,65.55364098808354
2007-08-01,65.49281364229577
2007-08-02,65.62241467950842
2007-08-03,65.42527743443786
2007-08-04,65.19073263231382
2007-08-05,65.23575642680758
2007-08-06,65.1433263665564
2007-08-07,65.30713439142932
2007-08-08,65.14614065860738
2007-08-09,65.01617068068181
2007-08-10,65.16717765353208
2007-08-11,65.26417514046827
2007-08-12,65.15356506011142
2007-08-13,65.12958967524041
2007-08-14,65.38380346788053
2007-08-15,65.23719279748427
2007-08-16,65.59060529989885
2007-08-17,65.4515972280908
2007-08-18,65.5166696415294
2007-08-19,65.34786145089437
2007-08-20,65.26094304280169
2007-08-21,65.24942250149857
2007-08-22,65.39446063075744
2007-08-23,65.5260862106949
2007-08-24,64.98364538590239
2007-08-25,64.8862154636056
2007-08-26,65.18479453902837
2007-08-27,65.4425636414076
2007-08-28,65.06981343282364
2007-08-29,64.47082914963903
2007-08-30,64.61937667367225
2007-08-31,64.87711279358976
2007-09-01,64.49783751654005
2007-09-02,64.39391328791402
2007-09-03,64.03284271051554
2007-09-04,64.10302433803977
2007-09-05,64.29601764042273
2007-09-06,64.29777400794848
2007-09-07,64.59410341638318
2007-09-08,64.27573119684995
2007-09-09,64.35251545299504
2007-09-10,64.67786921421343
2007-09-11,64.9240753650448
2007-09-12,65.12439497464901
2007-09-13,64.83468062118705
2007-09-14,65.21849183351969
2007-09-15,65.40477570212678
2007-09-16,65.45710029512014
2007-09-17,65.22445063648316
2007-09-18,64.73570235342213
2007-09-19,64.55898943648052
2007-09-20,65.15977458550954
2007-09-21,65.20712508632172
2007-09-22,65.34637455293145
2007-09-23,65.58544320748084
2007-09-24,65.49376514844175
2007-09-25,65.61375619477074
2007-09-26,65.60433522194802
2007-09-27,66.28187878575359
2007-09-28,66.297696784916
2007-09-29,66.53205064013383
2007-09-30,66.50411423075465
2007-10-01,66.09873693929173
2007-10-02,66.47669705770551
2007-10-03,66.67235271822321
2007-10-04,66.04406383125661
2007-10-05,67.44569456549203
2007-10-06,67.05454249287263
2007-10-07,67.78944662075325
2007-10-08,67.74269355409876
2007-10-09,68.37310848525271
2007-10-10,68.3189008089321
2007-10-11,68.26113682644363
2007-10-12,68.44720338158143
2007-10-13,68.50863880458773
2007-10-14,68.08087985745239
2007-10-15,68.27269750428322
2007-10-16,68.29444768196929
2007-10-17,68.07642247782688
2007-10-18,68.1011814265028
2007-10-19,68.35445407788774
2007-10-20,68.57175990449342
2007-10-21,68.96825410103071
2007-10-22,68.75996853952931
2007-10-23,69.00937615466633
2007-10-24,69.06995129236199
2007-10-25,69.36175100529879
2007-10-26,69.02300833929843
2007-10-27,68.62252892279182
2007-10-28,68.75529734161418
2007-10-29,68.92904307632138
2007-10-30,68.93869802098315
2007-10-31,68.81513857042893
2007-11-01,68.85715095953076
2007-11-02,68.68446372582898
2007-11-03,68.27134996362835
2007-11-04,68.25871960237765
2007-11-05,68.49658686441296
2007-11-06,69.06278057725356
2007-11-07,68.72577195190685
2007-11-08,68.3804615583253
2007-11-09,68.4703272683306
2007-11-10,69.03905842190221
2007-11-11,69.27826320074793
2007-11-12,69.3117894058852
2007-11-13,69.09480863921483
2007-11-14,69.05346609746873
2007-11-15,69.41925220093117
2007-11-16,68.93194847641224
2007-11-17,69.0357735340831
2007-11-18,68.76899246205538
2007-11-19,68.76040494112536
2007-11-20,68.79490164635537
2007-11-21,68.49630772360716
2007-11-22,68.26198340960296
2007-11-23,68.04774964712352
2007-11-24,68.10182933815369
2007-11-25,68.09916389976378
2007-11-26,67.9610480476671
2007-11-27,67.9232871976099
2007-11-28,67.85107902194639
2007-11-29,68.39910876185749
2007-11-30,68.68698195040169
2007-12-01,68.70990778763945
2007-12-02,68.84785859791903
2007-12-03,69.02215835162309
2007-12-04,68.93644414438528
2007-12-05,68.95621090282447
2007-12-06,68.80088585191973
2007-12-07,69.33648464829446
2007-12-08,69.00797323893218
2007-12-09,68.89107246729907
2007-12-10,68.73756184379214
2007-12-11,68.49819155333125
2007-12-12,68.36400489516453
2007-12-13,68.24826441011956
2007-12-14,67.9486109478012
2007-12-15,67.64713121203926
2007-12-16,67.55953798465049
2007-12-17,67.50165358909625
2007-12-18,67.0276426787885
2007-12-19,66.41674986362415
2007-12-20,66.53996817657956
2007-12-21,66.86385600117899
2007-12-22,66.79346805898334
2007-12-23,67.13627450242834
2007-12-24,67.128273256879
2007-12-25,66.97828722893058
2007-12-26,67.32557308416644
2007-12-27,67.58008120623535
2007-12-28,67.70829920445912
2007-12-29,67.66046544344397
2007-12-30,67.24546286929153
2007-12-31,67.10263214161924
2008-01-01,67.13722269285695
2008-01-02,66.98889419631465
2008-01-03,67.03245566252053
2008-01-04,66.88406056326882
2008-01-05,65.85223107552159
2008-01-06,65.6723874826231
2008-01-07,65.29797186497169
2008-01-08,65.28653810829395
2008-01-09,65.64497849171434
2008-01-10,66.06313779289894
2008-01-11,65.19500782732634
2008-01-12,65.03077536056284
2008-01-13,65.06866461377489
2008-01-14,64.90201129097989
2008-01-15,64.67051046561149
2008-01-16,64.83052623401451
2008-01-17,64.96560819207583
2008-01-18,64.73345115358924
2008-01-19,65.51327473012113
2008-01-20,65.52301598342572
2008-01-21,65.44356127088635
2008-01-22,65.40212939363272
2008-01-23,65.56335572040078
2008-01-24,65.5918758977925
2008-01-25,65.50398927508215
2008-01-26,65.54140112740066
2008-01-27,65.53820851398
2008-01-28,65.11757673912277
2008-01-29,65.1344540987174
2008-01-30,65.22820530477536
2008-01-31,65.39580716318322
2008-02-01,65.78311605754894
2008-02-02,65.43929578317787
2008-02-03,65.58224699037476
2008-02-04,65.8035157414151
2008-02-05,65.92332844695031
2008-02-06,65.80036306465578
2008-02-07,65.8706006901496
2008-02-08,65.6738178965907
2008-02-09,65.71425828411903
2008-02-10,65.81707367473997
2008-02-11,65.34551097780736
2008-02-12,65.4948196807111
2008-02-13,65.4732478161687
2008-02-14,65.62025604869929
2008-02-15,65.65492513688473
2008-02-16,65.69489545700102
2008-02-17,65.98234087272031
2008-02-18,66.07757064457837
2008-02-19,65.85184106426601
2008-02-20,65.46378790764908
2008-02-21,65.55232695285753
2008-02-22,65.41934908621946
2008-02-23,65.65952878732794
2008-02-24,65.32626809747131
2008-02-25,65.07940357916921
2008-02-26,64.53454819087422
2008-02-27,64.69675294733761
2008-02-28,64.65599399857376
2008-02-29,64.84409063390024
2008-03-01,64.74059996044946
2008-03-02,64.62777890185718
2008-03-03,64.86803743795649
2008-03-04,64.95169418751537
2008-03-05,64.75815406837006
2008-03-06,64.76904442012089
2008-03-07,64.49917356242754
2008-03-08,64.27571576629042
2008-03-09,64.50131447288001
2008-03-10,64.25003643403782
2008-03-11,64.23484662080014
2008-03-12,63.72791747432907
2008-03-13,64.09945935370679
2008-03-14,64.09409582734679
2008-03-15,64.52048519275651
2008-03-16,64.21245658141174
2008-03-17,64.50724509269682
2008-03-18,64.40237203320302
2008-03-19,64.08184977945464
2008-03-20,64.40229457048403
2008-03-21,65.40616028625095
2008-03-22,65.34880713660544
2008-03-23,65.50619530948391
2008-03-24,65.6081220578753
2008-03-25,65.93596316093507
2008-03-26,66.16203060794886
2008-03-27,66.01213798318533
2008-03-28,65.84339264083877
2008-03-29,65.72017996383236
2008-03-30,65.60397045343792
2008-03-31,65.5009723474912
2008-04-01,65.89132775889695
2008-04-02,65.95380450889199
2008-04-03,66.54101365052159
2008-04-04,66.7409004503939
2008-04-05,66.73894390711477
2008-04-06,66.5662945910071
2008-04-07,66.88511223216595
2008-04-08,66.705574576923
2008-04-09,66.70722931020185
2008-04-10,66.90427572250368
2008-04-11,67.2701594923347
2008-04-12,67.1982285941781
2008-04-13,67.24896473304187
2008-04-14,67.13572239246079
2008-04-15,67.21305398274863
2008-04-16,67.31528211629649
2008-04-17,67.70750447431256
2008-04-18,67.48656131787749
2008-04-19,67.5588788490386
2008-04-20,68.04472287074992
2008-04-21,68.2407490753976
2008-04-22,68.27330683992356
2008-04-23,68.22704267953532
2008-04-24,68.86876307404764
2008-04-25,68.83490294146495
2008-04-26,68.38484774845067
2008-04-27,68.2581973464601
2008-04-28,68.44213100511486
2008-04-29,68.75049175495724
2008-04-30,68.68406367917203
2008-05-01,68.66271244645007
2008-05-02,68.64097775944622
2008-05-03,68.97170349736318
2008-05-04,68.88669710120446
2008-05-05,68.97259688274713
2008-05-06,68.7416512234863
2008-05-07,68.67116083807903
2008-05-08,68.59722744536501
2008-05-09,68.26456962134698
2008-05-10,68.29877742087271
2008-05-11,68.13114108256856
2008-05-12,68.31481771187292
2008-05-13,68.41422171194384
2008-05-14,69.07588597925216
2008-05-15,68.7462344255003
2008-05-16,68.50440649334216
2008-05-17,68.27102656417698
2008-05-18,68.25997470505587
2008-05-19,68.00349171059695
2008-05-20,68.0884235107856
2008-05-21,67.96875086048449
2008-05-22,68.29011474069601
2008-05-23,68.53295445702729
2008-05-24,68.48865261667194
2008-05-25,68.12503271831861
2008-05-26,67.92782992885734
2008-05-27,68.0033071214808
2008-05-28,67.53996189506843
2008-05-29,67.58827101965291
2008-05-30,67.62710139513146
2008-05-31,67.9750181718661
2008-06-01,68.00860333249821
2008-06-02,67.8707323057213
2008-06-03,67.95630112800742
2008-06-04,68.18390155541546
2008-06-05,68.54767906815181
2008-06-06,68.44817230445666
2008-06-07,68.27053114661885
2008-06-08,68.29746535618287
2008-06-09,68.48265578257923
2008-06-10,68.55888789003384
2008-06-11,68.10572648797518
2008-06-12,68.04687109236693
2008-06-13,67.97310455303607
2008-06-14,67.73631542125031
2008-06-15,67.23897026750208
2008-06-16,68.02855800652682
2008-06-17,68.57004655644513
2008-06-18,68.52173681867714
2008-06-19,68.30520487235688
2008-06-20,68.24258435575595
2008-06-21,68.0567648913929
2008-06-22,68.30570438431917
2008-06-23,68.65561867518295
2008-06-24,68.58472347659516
2008-06-25,68.64653476757266
2008-06-26,68.77483855263665
2008-06-27,68.86526968527156
2008-06-28,68.80285151210451
2008-06-29,68.32833193605146
2008-06-30,68.37891229925785
2008-07-01,68.50587312594973
2008-07-02,68.30592536110176
2008-07-03,68.79760725247664
2008-07-04,68.74951544758846
2008-07-05,68.69774368847011
2008-07-06,68.91923264510578
2008-07-07,68.8118386671865
2008-07-08,68.30011106168155
2008-07-09,67.9902033755726
2008-07-10,68.158773530105
2008-07-11,68.19409096684717
2008-07-12,68.20651441881961
2008-07-13,67.98052274099572
2008-07-14,67.74266241170054
2008-07-15,67.5342571897964
2008-07-16,67.44531711713338
2008-07-17,68.15900264191714
2008-07-18,68.01956088659547
2008-07-19,67.73958735269994
2008-07-20,67.65843176533336
2008-07-21,67.46008717238959
2008-07-22,66.45985128403228
2008-07-23,66.87691637203059
2008-07-24,66.01575824015593
2008-07-25,66.38922826426558
2008-07-26,66.48252364684498
2008-07-27,67.03282796818533
2008-07-28,66.55167552825272
2008-07-29,66.53338929783726
2008-07-30,66.70847329220402
2008-07-31,66.15668796493588
2008-08-01,66.52362470914724
2008-08-02,66.46693523295043
2008-08-03,66.44878016309306
2008-08-04,66.12087409190606
2008-08-05,65.96830646454245
2008-08-06,66.02784985416581
2008-08-07,66.00183141918303
2008-08-08,66.04540720529374
2008-08-09,65.91077525927655
2008-08-10,66.16453526382332
2008-08-11,65.87840601787885
2008-08-12,65.4576362120512
2008-08-13,65.14321362870622
2008-08-14,65.13707484105615
2008-08-15,64.92198702528042
2008-08-16,65.01376968627315
2008-08-17,64.93248011241373
2008-08-18,64.35898261069306
2008-08-19,64.2342566466838
2008-08-20,64.25981325699277
2008-08-21,64.22962165397699
2008-08-22,64.0819648053223
2008-08-23,63.81736794072393
2008-08-24,63.0970694856664
2008-08-25,63.34066462583189
2008-08-26,63.27077596039204
2008-08-27,63.5638725112438
2008-08-28,63.5931212451175
2008-08-29,63.53467967550623
2008-08-30,63.142653791162495
2008-08-31,63.214295057544476
2008-09-01,63.42781945294259
2008-09-02,63.41027367595377
2008-09-03,63.034608328508554
2008-09-04,63.4445504841836
2008-09-05,63.25290450227114
2008-09-06,63.24861588757855
2008-09-07,63.409920476199886
2008-09-08,63.2874913405007
2008-09-09,63.10879754238332
2008-09-10,63.05283582518689
2008-09-11,63.34700283758394
2008-09-12,63.479304258072524
2008-09-13,63.24258745451996
2008-09-14,62.73285067151587
2008-09-15,63.12321330014
2008-09-16,62.94242468958965
2008-09-17,63.222952874083205
2008-09-18,63.31023717438061
2008-09-19,62.979780049912414
2008-09-20,62.973871278685756
2008-09-21,62.57252156851799
2008-09-22,62.698218626918326
2008-09-23,62.73634732860502
2008-09-24,62.72107007843752
2008-09-25,62.71116404094563
2008-09-26,62.470014827278675
2008-09-27,62.453126887637545
2008-09-28,62.276253753037835
2008-09-29,62.48948974773959
2008-09-30,62.87848564759225
2008-10-01,63.09288512269854
2008-10-02,63.28004911993319
2008-10-03,63.79138250665112
2008-10-04,64.3487396941313
2008-10-05,64.44624936611083
2008-10-06,64.13131197730466
2008-10-07,64.12693323884014
2008-10-08,64.00746818749124
2008-10-09,64.02025535947851
2008-10-10,63.95284732565708
2008-10-11,63.178558755262834
2008-10-12,62.97458048135248
2008-10-13,63.02830111238252
2008-10-14,63.30288706735067
2008-10-15,63.1936751889468
2008-10-16,63.283986952318074
2008-10-17,63.48551717220131
2008-10-18,63.44817573661153
2008-10-19,63.48941327675488
2008-10-20,63.77382013346193
2008-10-21,63.25838603215877
2008-10-22,63.26980112317525
2008-10-23,63.36497027409084
2008-10-24,63.850698615261294
2008-10-25,63.90084464380036
2008-10-26,63.81783662220896
2008-10-27,63.750384726282384
2008-10-28,63.69471371575956
2008-10-29,63.93014763259222
2008-10-30,63.83311938795217
2008-10-31,63.66777069744801
2008-11-01,63.78261159042633
2008-11-02,63.739826113886956
2008-11-03,64.04555392967744
2008-11-04,64.81241535925429
2008-11-05,64.58308911806924
2008-11-06,64.86036403649447
2008-11-07,64.53838114512811
2008-11-08,64.95884535913397
2008-11-09,64.87458252337426
2008-11-10,64.81741204998063
2008-11-11,64.80266542160336
2008-11-12,64.53323259437148
2008-11-13,64.83407640339153
2008-11-14,64.80747496178297
2008-11-15,64.86053744797984
2008-11-16,64.44040555396376
2008-11-17,64.9035616365559
2008-11-18,64.81730107319447
2008-11-19,65.37648768484468
2008-11-20,65.4990879790634
2008-11-21,65.00938721718097
2008-11-22,65.12944735113967
2008-11-23,65.3915927092256
2008-11-24,65.27229880047669
2008-11-25,65.69511567348007
2008-11-26,65.5381258119982
2008-11-27,65.12095410593393
2008-11-28,64.95300255837877
2008-11-29,65.42673973812954
2008-11-30,65.73669821939725
2008-12-01,65.41233401364694
2008-12-02,65.17830992082253
2008-12-03,65.3117897873508
2008-12-04,65.54055382761251
2008-12-05,65.42202512683318
2008-12-06,65.23917199940571
2008-12-07,64.93613519373889
2008-12-08,64.93274394397784
2008-12-09,64.64057966979738
2008-12-10,64.52357523776509
2008-12-11,64.34740205769502
2008-12-12,63.31235850900029
2008-12-13,63.54899807741607
2008-12-14,63.17570274879212
2008-12-15,63.0896794381161
2008-12-16,63.11922478017959
2008-12-17,62.96430874694896
2008-12-18,63.27721858209745
2008-12-19,63.28073151973938
2008-12-20,63.334643161924554
2008-12-21,63.99516068906224
2008-12-22,63.91869369852963
2008-12-23,63.964328656670844
2008-12-24,63.76482404881257
2008-12-25,63.93743970089848
2008-12-26,63.71145794535793
2008-12-27,63.96850804323413
2008-12-28,63.706574640958934
2008-12-29,63.54209253002621
2008-12-30,63.63898772640377
2008-12-31,63.51945282429312
2009-01-01,64.03785757799413
2009-01-02,63.90418683226377
2009-01-03,63.798772065564656
2009-01-04,63.69743398476555
2009-01-05,63.68107581123267
2009-01-06,63.68857021203732
2009-01-07,63.75043523312435
2009-01-08,63.757993902285826
2009-01-09,63.66045477456278
2009-01-10,63.81783088534456
2009-01-11,63.873719281266986
2009-01-12,63.44924397542727
2009-01-13,63.512977489051494
2009-01-14,63.43114675029997
2009-01-15,63.44222953459068
2009-01-16,63.43585970305331
2009-01-17,63.6594056984092
2009-01-18,63.609520946724054
2009-01-19,63.604571611185094
2009-01-20,63.48345538426015
2009-01-21,63.747727722038675
2009-01-22,63.66054337478319
2009-01-23,63.174608155105304
2009-01-24,63.02807546653042
2009-01-25,63.52637748792239
2009-01-26,63.508650808830666
2009-01-27,63.25299926469733
2009-01-28,63.42647581944573
2009-01-29,63.351085085253935
2009-01-30,63.540049751525466
2009-01-31,63.532465111247774
2009-02-01,63.61816064969975
2009-02-02,63.48781600905489
2009-02-03,63.42807875947574
2009-02-04,63.221509336491245
2009-02-05,63.369056540193235
2009-02-06,63.28367198811454
2009-02-07,63.63424938945344
2009-02-08,63.806686797083366
2009-02-09,63.871622729856746
